Datetime;load_kW;units
2015-05-01 16:00:00+00:00;0.14767;un_kW
2015-05-01 17:00:00+00:00;0.131689;un_kW
2015-05-01 18:00:00+00:00;0.148122;un_kW
2015-05-01 19:00:00+00:00;0.152631;un_kW
2015-05-01 20:00:00+00:00;0.153852;un_kW
2015-05-01 21:00:00+00:00;0.156785;un_kW
2015-05-01 22:00:00+00:00;0.152738;un_kW
2015-05-01 23:00:00+00:00;0.1494;un_kW
2015-05-02 00:00:00+00:00;0.150136;un_kW
2015-05-02 01:00:00+00:00;0.147022;un_kW
2015-05-02 02:00:00+00:00;0.150737;un_kW
2015-05-02 03:00:00+00:00;0.147319;un_kW
2015-05-02 04:00:00+00:00;0.150536;un_kW
2015-05-02 05:00:00+00:00;0.148352;un_kW
2015-05-02 06:00:00+00:00;0.165673;un_kW
2015-05-02 07:00:00+00:00;0.271066;un_kW
2015-05-02 08:00:00+00:00;0.253471;un_kW
2015-05-02 09:00:00+00:00;0.148777;un_kW
2015-05-02 10:00:00+00:00;0.144924;un_kW
2015-05-02 11:00:00+00:00;0.132808;un_kW
2015-05-02 12:00:00+00:00;0.194519;un_kW
2015-05-02 13:00:00+00:00;0.223038;un_kW
2015-05-02 14:00:00+00:00;0.667684;un_kW
2015-05-02 15:00:00+00:00;0.785962;un_kW
2015-05-02 16:00:00+00:00;0.259063;un_kW
2015-05-02 17:00:00+00:00;0.906662;un_kW
2015-05-02 18:00:00+00:00;0.896831;un_kW
2015-05-02 19:00:00+00:00;0.300476;un_kW
2015-05-02 20:00:00+00:00;1.150567;un_kW
2015-05-02 21:00:00+00:00;1.0783;un_kW
2015-05-02 22:00:00+00:00;0.385154;un_kW
2015-05-02 23:00:00+00:00;0.157591;un_kW
2015-05-03 00:00:00+00:00;0.16664;un_kW
2015-05-03 01:00:00+00:00;0.143743;un_kW
2015-05-03 02:00:00+00:00;0.154753;un_kW
2015-05-03 03:00:00+00:00;0.147755;un_kW
2015-05-03 04:00:00+00:00;0.154213;un_kW
2015-05-03 05:00:00+00:00;0.254201;un_kW
2015-05-03 06:00:00+00:00;0.701505;un_kW
2015-05-03 07:00:00+00:00;0.702977;un_kW
2015-05-03 08:00:00+00:00;0.253717;un_kW
2015-05-03 09:00:00+00:00;0.14204;un_kW
2015-05-03 10:00:00+00:00;0.301556;un_kW
2015-05-03 11:00:00+00:00;1.419066;un_kW
2015-05-03 12:00:00+00:00;0.701225;un_kW
2015-05-03 13:00:00+00:00;1.544383;un_kW
2015-05-03 14:00:00+00:00;1.599035;un_kW
2015-05-03 15:00:00+00:00;0.136358;un_kW
2015-05-03 16:00:00+00:00;0.134276;un_kW
2015-05-03 17:00:00+00:00;0.665504;un_kW
2015-05-03 18:00:00+00:00;0.412467;un_kW
2015-05-03 19:00:00+00:00;0.414289;un_kW
2015-05-03 20:00:00+00:00;0.378216;un_kW
2015-05-03 21:00:00+00:00;0.367562;un_kW
2015-05-03 22:00:00+00:00;0.280941;un_kW
2015-05-03 23:00:00+00:00;0.200872;un_kW
2015-05-04 00:00:00+00:00;0.164852;un_kW
2015-05-04 01:00:00+00:00;0.166755;un_kW
2015-05-04 02:00:00+00:00;0.138205;un_kW
2015-05-04 03:00:00+00:00;0.13659;un_kW
2015-05-04 04:00:00+00:00;0.190581;un_kW
2015-05-04 05:00:00+00:00;0.853487;un_kW
2015-05-04 06:00:00+00:00;0.155102;un_kW
2015-05-04 07:00:00+00:00;0.153452;un_kW
2015-05-04 08:00:00+00:00;0.15615;un_kW
2015-05-04 09:00:00+00:00;0.15498;un_kW
2015-05-04 10:00:00+00:00;0.156602;un_kW
2015-05-04 11:00:00+00:00;0.135348;un_kW
2015-05-04 12:00:00+00:00;0.152127;un_kW
2015-05-04 13:00:00+00:00;0.132319;un_kW
2015-05-04 14:00:00+00:00;0.392249;un_kW
2015-05-04 15:00:00+00:00;0.239908;un_kW
2015-05-04 16:00:00+00:00;0.408509;un_kW
2015-05-04 17:00:00+00:00;0.32946;un_kW
2015-05-04 18:00:00+00:00;0.514015;un_kW
2015-05-04 19:00:00+00:00;1.032004;un_kW
2015-05-04 20:00:00+00:00;0.9175;un_kW
2015-05-04 21:00:00+00:00;0.234837;un_kW
2015-05-04 22:00:00+00:00;0.293199;un_kW
2015-05-04 23:00:00+00:00;0.181594;un_kW
2015-05-05 00:00:00+00:00;0.152786;un_kW
2015-05-05 01:00:00+00:00;0.142317;un_kW
2015-05-05 02:00:00+00:00;0.140369;un_kW
2015-05-05 03:00:00+00:00;0.139176;un_kW
2015-05-05 04:00:00+00:00;0.154213;un_kW
2015-05-05 05:00:00+00:00;0.153957;un_kW
2015-05-05 06:00:00+00:00;0.211869;un_kW
2015-05-05 07:00:00+00:00;0.139438;un_kW
2015-05-05 08:00:00+00:00;0.148393;un_kW
2015-05-05 09:00:00+00:00;0.15412;un_kW
2015-05-05 10:00:00+00:00;0.300135;un_kW
2015-05-05 11:00:00+00:00;0.613907;un_kW
2015-05-05 12:00:00+00:00;0.419191;un_kW
2015-05-05 13:00:00+00:00;0.506296;un_kW
2015-05-05 14:00:00+00:00;0.144722;un_kW
2015-05-05 15:00:00+00:00;0.147237;un_kW
2015-05-05 16:00:00+00:00;0.368106;un_kW
2015-05-05 17:00:00+00:00;0.278946;un_kW
2015-05-05 18:00:00+00:00;0.159419;un_kW
2015-05-05 19:00:00+00:00;0.771531;un_kW
2015-05-05 20:00:00+00:00;0.147026;un_kW
2015-05-05 21:00:00+00:00;0.151133;un_kW
2015-05-05 22:00:00+00:00;0.409796;un_kW
2015-05-05 23:00:00+00:00;0.196013;un_kW
2015-05-06 00:00:00+00:00;0.14362;un_kW
2015-05-06 01:00:00+00:00;0.137093;un_kW
2015-05-06 02:00:00+00:00;0.149399;un_kW
2015-05-06 03:00:00+00:00;0.1498;un_kW
2015-05-06 04:00:00+00:00;0.143641;un_kW
2015-05-06 05:00:00+00:00;0.163508;un_kW
2015-05-06 06:00:00+00:00;0.315846;un_kW
2015-05-06 07:00:00+00:00;0.333621;un_kW
2015-05-06 08:00:00+00:00;0.173925;un_kW
2015-05-06 09:00:00+00:00;0.16555;un_kW
2015-05-06 10:00:00+00:00;0.166616;un_kW
2015-05-06 11:00:00+00:00;0.162893;un_kW
2015-05-06 12:00:00+00:00;0.721029;un_kW
2015-05-06 13:00:00+00:00;0.306429;un_kW
2015-05-06 14:00:00+00:00;0.165845;un_kW
2015-05-06 15:00:00+00:00;0.258406;un_kW
2015-05-06 16:00:00+00:00;0.311906;un_kW
2015-05-06 17:00:00+00:00;0.189387;un_kW
2015-05-06 18:00:00+00:00;0.259729;un_kW
2015-05-06 19:00:00+00:00;0.279519;un_kW
2015-05-06 20:00:00+00:00;0.34827;un_kW
2015-05-06 21:00:00+00:00;0.330972;un_kW
2015-05-06 22:00:00+00:00;0.297384;un_kW
2015-05-06 23:00:00+00:00;0.192862;un_kW
2015-05-07 00:00:00+00:00;0.216701;un_kW
2015-05-07 01:00:00+00:00;0.233239;un_kW
2015-05-07 02:00:00+00:00;0.217884;un_kW
2015-05-07 03:00:00+00:00;0.224411;un_kW
2015-05-07 04:00:00+00:00;0.231739;un_kW
2015-05-07 05:00:00+00:00;0.306867;un_kW
2015-05-07 06:00:00+00:00;0.233586;un_kW
2015-05-07 07:00:00+00:00;0.230627;un_kW
2015-05-07 08:00:00+00:00;0.211986;un_kW
2015-05-07 09:00:00+00:00;0.211742;un_kW
2015-05-07 10:00:00+00:00;0.215873;un_kW
2015-05-07 11:00:00+00:00;0.195555;un_kW
2015-05-07 12:00:00+00:00;1.021059;un_kW
2015-05-07 13:00:00+00:00;0.216878;un_kW
2015-05-07 14:00:00+00:00;0.23686;un_kW
2015-05-07 15:00:00+00:00;0.227656;un_kW
2015-05-07 16:00:00+00:00;0.259168;un_kW
2015-05-07 17:00:00+00:00;0.258717;un_kW
2015-05-07 18:00:00+00:00;0.260546;un_kW
2015-05-07 19:00:00+00:00;0.759985;un_kW
2015-05-07 20:00:00+00:00;1.14341;un_kW
2015-05-07 21:00:00+00:00;2.608448;un_kW
2015-05-07 22:00:00+00:00;0.325124;un_kW
2015-05-07 23:00:00+00:00;0.225761;un_kW
2015-05-08 00:00:00+00:00;0.227448;un_kW
2015-05-08 01:00:00+00:00;0.231029;un_kW
2015-05-08 02:00:00+00:00;0.231259;un_kW
2015-05-08 03:00:00+00:00;0.221584;un_kW
2015-05-08 04:00:00+00:00;0.207191;un_kW
2015-05-08 05:00:00+00:00;0.230209;un_kW
2015-05-08 06:00:00+00:00;0.209922;un_kW
2015-05-08 07:00:00+00:00;0.23268;un_kW
2015-05-08 08:00:00+00:00;0.220339;un_kW
2015-05-08 09:00:00+00:00;0.215113;un_kW
2015-05-08 10:00:00+00:00;0.217669;un_kW
2015-05-08 11:00:00+00:00;0.224854;un_kW
2015-05-08 12:00:00+00:00;0.929624;un_kW
2015-05-08 13:00:00+00:00;0.219579;un_kW
2015-05-08 14:00:00+00:00;0.225854;un_kW
2015-05-08 15:00:00+00:00;0.224494;un_kW
2015-05-08 16:00:00+00:00;0.24005;un_kW
2015-05-08 17:00:00+00:00;0.229048;un_kW
2015-05-08 18:00:00+00:00;0.230128;un_kW
2015-05-08 19:00:00+00:00;0.322664;un_kW
2015-05-08 20:00:00+00:00;0.342603;un_kW
2015-05-08 21:00:00+00:00;0.349937;un_kW
2015-05-08 22:00:00+00:00;0.331769;un_kW
2015-05-08 23:00:00+00:00;0.23048;un_kW
2015-05-09 00:00:00+00:00;0.129187;un_kW
2015-05-09 01:00:00+00:00;0.140814;un_kW
2015-05-09 02:00:00+00:00;0.144557;un_kW
2015-05-09 03:00:00+00:00;0.131131;un_kW
2015-05-09 04:00:00+00:00;0.158436;un_kW
2015-05-09 05:00:00+00:00;0.159141;un_kW
2015-05-09 06:00:00+00:00;0.163917;un_kW
2015-05-09 07:00:00+00:00;0.143561;un_kW
2015-05-09 08:00:00+00:00;0.18094;un_kW
2015-05-09 09:00:00+00:00;0.228027;un_kW
2015-05-09 10:00:00+00:00;0.159573;un_kW
2015-05-09 11:00:00+00:00;0.154259;un_kW
2015-05-09 12:00:00+00:00;0.155475;un_kW
2015-05-09 13:00:00+00:00;0.156188;un_kW
2015-05-09 14:00:00+00:00;0.155517;un_kW
2015-05-09 15:00:00+00:00;0.162638;un_kW
2015-05-09 16:00:00+00:00;0.301483;un_kW
2015-05-09 17:00:00+00:00;0.192066;un_kW
2015-05-09 18:00:00+00:00;0.221903;un_kW
2015-05-09 19:00:00+00:00;0.272146;un_kW
2015-05-09 20:00:00+00:00;0.379432;un_kW
2015-05-09 21:00:00+00:00;0.280268;un_kW
2015-05-09 22:00:00+00:00;0.267672;un_kW
2015-05-09 23:00:00+00:00;0.258527;un_kW
2015-05-10 00:00:00+00:00;0.164574;un_kW
2015-05-10 01:00:00+00:00;0.15695;un_kW
2015-05-10 02:00:00+00:00;0.155205;un_kW
2015-05-10 03:00:00+00:00;0.159536;un_kW
2015-05-10 04:00:00+00:00;0.233914;un_kW
2015-05-10 05:00:00+00:00;0.202512;un_kW
2015-05-10 06:00:00+00:00;0.150542;un_kW
2015-05-10 07:00:00+00:00;0.161345;un_kW
2015-05-10 08:00:00+00:00;0.14292;un_kW
2015-05-10 09:00:00+00:00;0.135995;un_kW
2015-05-10 10:00:00+00:00;0.16708;un_kW
2015-05-10 11:00:00+00:00;0.591808;un_kW
2015-05-10 12:00:00+00:00;0.304413;un_kW
2015-05-10 13:00:00+00:00;0.179078;un_kW
2015-05-10 14:00:00+00:00;0.24265;un_kW
2015-05-10 15:00:00+00:00;0.151959;un_kW
2015-05-10 16:00:00+00:00;0.134221;un_kW
2015-05-10 17:00:00+00:00;0.707726;un_kW
2015-05-10 18:00:00+00:00;0.825427;un_kW
2015-05-10 19:00:00+00:00;0.190386;un_kW
2015-05-10 20:00:00+00:00;0.200103;un_kW
2015-05-10 21:00:00+00:00;0.153072;un_kW
2015-05-10 22:00:00+00:00;0.156067;un_kW
2015-05-10 23:00:00+00:00;0.157332;un_kW
2015-05-11 00:00:00+00:00;0.150662;un_kW
2015-05-11 01:00:00+00:00;0.136312;un_kW
2015-05-11 02:00:00+00:00;0.135632;un_kW
2015-05-11 03:00:00+00:00;0.133728;un_kW
2015-05-11 04:00:00+00:00;0.123853;un_kW
2015-05-11 05:00:00+00:00;0.158834;un_kW
2015-05-11 06:00:00+00:00;0.151396;un_kW
2015-05-11 07:00:00+00:00;0.166615;un_kW
2015-05-11 08:00:00+00:00;0.232104;un_kW
2015-05-11 09:00:00+00:00;0.177656;un_kW
2015-05-11 10:00:00+00:00;0.298362;un_kW
2015-05-11 11:00:00+00:00;0.178151;un_kW
2015-05-11 12:00:00+00:00;0.742476;un_kW
2015-05-11 13:00:00+00:00;0.779501;un_kW
2015-05-11 14:00:00+00:00;0.141958;un_kW
2015-05-11 15:00:00+00:00;0.139681;un_kW
2015-05-11 16:00:00+00:00;0.142275;un_kW
2015-05-11 17:00:00+00:00;0.167724;un_kW
2015-05-11 18:00:00+00:00;0.856848;un_kW
2015-05-11 19:00:00+00:00;0.923795;un_kW
2015-05-11 20:00:00+00:00;0.262322;un_kW
2015-05-11 21:00:00+00:00;0.249334;un_kW
2015-05-11 22:00:00+00:00;0.260362;un_kW
2015-05-11 23:00:00+00:00;0.129765;un_kW
2015-05-12 00:00:00+00:00;0.157288;un_kW
2015-05-12 01:00:00+00:00;0.134606;un_kW
2015-05-12 02:00:00+00:00;0.143354;un_kW
2015-05-12 03:00:00+00:00;0.151203;un_kW
2015-05-12 04:00:00+00:00;0.14864;un_kW
2015-05-12 05:00:00+00:00;0.151613;un_kW
2015-05-12 06:00:00+00:00;0.189536;un_kW
2015-05-12 07:00:00+00:00;0.167066;un_kW
2015-05-12 08:00:00+00:00;0.147859;un_kW
2015-05-12 09:00:00+00:00;0.157421;un_kW
2015-05-12 10:00:00+00:00;0.163752;un_kW
2015-05-12 11:00:00+00:00;0.15205;un_kW
2015-05-12 12:00:00+00:00;0.154381;un_kW
2015-05-12 13:00:00+00:00;0.1538;un_kW
2015-05-12 14:00:00+00:00;0.154484;un_kW
2015-05-12 15:00:00+00:00;0.152443;un_kW
2015-05-12 16:00:00+00:00;0.232908;un_kW
2015-05-12 17:00:00+00:00;0.127841;un_kW
2015-05-12 18:00:00+00:00;0.148385;un_kW
2015-05-12 19:00:00+00:00;0.201187;un_kW
2015-05-12 20:00:00+00:00;0.242122;un_kW
2015-05-12 21:00:00+00:00;0.277301;un_kW
2015-05-12 22:00:00+00:00;0.279105;un_kW
2015-05-12 23:00:00+00:00;0.320052;un_kW
2015-05-13 00:00:00+00:00;0.293217;un_kW
2015-05-13 01:00:00+00:00;0.152427;un_kW
2015-05-13 02:00:00+00:00;0.150173;un_kW
2015-05-13 03:00:00+00:00;0.150594;un_kW
2015-05-13 04:00:00+00:00;0.14909;un_kW
2015-05-13 05:00:00+00:00;0.151223;un_kW
2015-05-13 06:00:00+00:00;0.148244;un_kW
2015-05-13 07:00:00+00:00;0.151806;un_kW
2015-05-13 08:00:00+00:00;0.146399;un_kW
2015-05-13 09:00:00+00:00;0.601856;un_kW
2015-05-13 10:00:00+00:00;0.265503;un_kW
2015-05-13 11:00:00+00:00;0.153673;un_kW
2015-05-13 12:00:00+00:00;0.766046;un_kW
2015-05-13 13:00:00+00:00;0.163072;un_kW
2015-05-13 14:00:00+00:00;0.130497;un_kW
2015-05-13 15:00:00+00:00;0.149283;un_kW
2015-05-13 16:00:00+00:00;0.747969;un_kW
2015-05-13 17:00:00+00:00;0.366776;un_kW
2015-05-13 18:00:00+00:00;0.408245;un_kW
2015-05-13 19:00:00+00:00;0.200861;un_kW
2015-05-13 20:00:00+00:00;0.150357;un_kW
2015-05-13 21:00:00+00:00;0.13809;un_kW
2015-05-13 22:00:00+00:00;0.136671;un_kW
2015-05-13 23:00:00+00:00;0.148612;un_kW
2015-05-14 00:00:00+00:00;0.181837;un_kW
2015-05-14 01:00:00+00:00;0.223241;un_kW
2015-05-14 02:00:00+00:00;0.137649;un_kW
2015-05-14 03:00:00+00:00;0.168319;un_kW
2015-05-14 04:00:00+00:00;0.149096;un_kW
2015-05-14 05:00:00+00:00;0.213962;un_kW
2015-05-14 06:00:00+00:00;0.14901;un_kW
2015-05-14 07:00:00+00:00;0.149333;un_kW
2015-05-14 08:00:00+00:00;0.150142;un_kW
2015-05-14 09:00:00+00:00;0.138688;un_kW
2015-05-14 10:00:00+00:00;0.137094;un_kW
2015-05-14 11:00:00+00:00;0.145291;un_kW
2015-05-14 12:00:00+00:00;0.130328;un_kW
2015-05-14 13:00:00+00:00;0.950678;un_kW
2015-05-14 14:00:00+00:00;0.506543;un_kW
2015-05-14 15:00:00+00:00;0.465594;un_kW
2015-05-14 16:00:00+00:00;0.154229;un_kW
2015-05-14 17:00:00+00:00;0.151018;un_kW
2015-05-14 18:00:00+00:00;0.946218;un_kW
2015-05-14 19:00:00+00:00;0.248541;un_kW
2015-05-14 20:00:00+00:00;0.390912;un_kW
2015-05-14 21:00:00+00:00;1.656833;un_kW
2015-05-14 22:00:00+00:00;1.226741;un_kW
2015-05-14 23:00:00+00:00;0.267001;un_kW
2015-05-15 00:00:00+00:00;0.286605;un_kW
2015-05-15 01:00:00+00:00;0.256748;un_kW
2015-05-15 02:00:00+00:00;0.198581;un_kW
2015-05-15 03:00:00+00:00;0.159899;un_kW
2015-05-15 04:00:00+00:00;0.173203;un_kW
2015-05-15 05:00:00+00:00;0.139044;un_kW
2015-05-15 06:00:00+00:00;0.135698;un_kW
2015-05-15 07:00:00+00:00;0.143773;un_kW
2015-05-15 08:00:00+00:00;0.147497;un_kW
2015-05-15 09:00:00+00:00;0.145576;un_kW
2015-05-15 10:00:00+00:00;0.634013;un_kW
2015-05-15 11:00:00+00:00;2.591962;un_kW
2015-05-15 12:00:00+00:00;0.220405;un_kW
2015-05-15 13:00:00+00:00;0.141817;un_kW
2015-05-15 14:00:00+00:00;0.129179;un_kW
2015-05-15 15:00:00+00:00;0.153341;un_kW
2015-05-15 16:00:00+00:00;0.127898;un_kW
2015-05-15 17:00:00+00:00;0.475783;un_kW
2015-05-15 18:00:00+00:00;0.552653;un_kW
2015-05-15 19:00:00+00:00;1.599789;un_kW
2015-05-15 20:00:00+00:00;1.657203;un_kW
2015-05-15 21:00:00+00:00;0.418751;un_kW
2015-05-15 22:00:00+00:00;0.26052;un_kW
2015-05-15 23:00:00+00:00;0.157287;un_kW
2015-05-16 00:00:00+00:00;0.151438;un_kW
2015-05-16 01:00:00+00:00;0.14913;un_kW
2015-05-16 02:00:00+00:00;0.151667;un_kW
2015-05-16 03:00:00+00:00;0.152077;un_kW
2015-05-16 04:00:00+00:00;0.14881;un_kW
2015-05-16 05:00:00+00:00;0.179975;un_kW
2015-05-16 06:00:00+00:00;0.156995;un_kW
2015-05-16 07:00:00+00:00;0.797351;un_kW
2015-05-16 08:00:00+00:00;0.416008;un_kW
2015-05-16 09:00:00+00:00;0.257731;un_kW
2015-05-16 10:00:00+00:00;0.127534;un_kW
2015-05-16 11:00:00+00:00;0.602296;un_kW
2015-05-16 12:00:00+00:00;0.64304;un_kW
2015-05-16 13:00:00+00:00;0.415619;un_kW
2015-05-16 14:00:00+00:00;0.153635;un_kW
2015-05-16 15:00:00+00:00;0.147145;un_kW
2015-05-16 16:00:00+00:00;0.134912;un_kW
2015-05-16 17:00:00+00:00;0.150991;un_kW
2015-05-16 18:00:00+00:00;0.160208;un_kW
2015-05-16 19:00:00+00:00;0.254271;un_kW
2015-05-16 20:00:00+00:00;0.405157;un_kW
2015-05-16 21:00:00+00:00;0.368235;un_kW
2015-05-16 22:00:00+00:00;0.341495;un_kW
2015-05-16 23:00:00+00:00;0.148039;un_kW
2015-05-17 00:00:00+00:00;0.152827;un_kW
2015-05-17 01:00:00+00:00;0.14881;un_kW
2015-05-17 02:00:00+00:00;0.151868;un_kW
2015-05-17 03:00:00+00:00;0.150694;un_kW
2015-05-17 04:00:00+00:00;0.139285;un_kW
2015-05-17 05:00:00+00:00;0.16832;un_kW
2015-05-17 06:00:00+00:00;0.182011;un_kW
2015-05-17 07:00:00+00:00;0.132998;un_kW
2015-05-17 08:00:00+00:00;0.1499;un_kW
2015-05-17 09:00:00+00:00;0.567535;un_kW
2015-05-17 10:00:00+00:00;0.9647;un_kW
2015-05-17 11:00:00+00:00;0.156233;un_kW
2015-05-17 12:00:00+00:00;0.154134;un_kW
2015-05-17 13:00:00+00:00;0.290707;un_kW
2015-05-17 14:00:00+00:00;0.355448;un_kW
2015-05-17 15:00:00+00:00;0.138971;un_kW
2015-05-17 16:00:00+00:00;0.804135;un_kW
2015-05-17 17:00:00+00:00;0.670726;un_kW
2015-05-17 18:00:00+00:00;1.975752;un_kW
2015-05-17 19:00:00+00:00;1.770034;un_kW
2015-05-17 20:00:00+00:00;0.2836;un_kW
2015-05-17 21:00:00+00:00;0.255347;un_kW
2015-05-17 22:00:00+00:00;0.250014;un_kW
2015-05-17 23:00:00+00:00;0.257266;un_kW
2015-05-18 00:00:00+00:00;0.151488;un_kW
2015-05-18 01:00:00+00:00;0.148181;un_kW
2015-05-18 02:00:00+00:00;0.119765;un_kW
2015-05-18 03:00:00+00:00;0.156745;un_kW
2015-05-18 04:00:00+00:00;0.258661;un_kW
2015-05-18 05:00:00+00:00;0.278268;un_kW
2015-05-18 06:00:00+00:00;0.256736;un_kW
2015-05-18 07:00:00+00:00;0.242218;un_kW
2015-05-18 08:00:00+00:00;0.194005;un_kW
2015-05-18 09:00:00+00:00;0.1532;un_kW
2015-05-18 10:00:00+00:00;0.152719;un_kW
2015-05-18 11:00:00+00:00;0.164008;un_kW
2015-05-18 12:00:00+00:00;0.404063;un_kW
2015-05-18 13:00:00+00:00;0.130047;un_kW
2015-05-18 14:00:00+00:00;0.13348;un_kW
2015-05-18 15:00:00+00:00;0.143576;un_kW
2015-05-18 16:00:00+00:00;0.148909;un_kW
2015-05-18 17:00:00+00:00;0.164205;un_kW
2015-05-18 18:00:00+00:00;0.75473;un_kW
2015-05-18 19:00:00+00:00;0.466834;un_kW
2015-05-18 20:00:00+00:00;0.416024;un_kW
2015-05-18 21:00:00+00:00;0.439139;un_kW
2015-05-18 22:00:00+00:00;0.244812;un_kW
2015-05-18 23:00:00+00:00;0.138023;un_kW
2015-05-19 00:00:00+00:00;0.129961;un_kW
2015-05-19 01:00:00+00:00;0.126499;un_kW
2015-05-19 02:00:00+00:00;0.147103;un_kW
2015-05-19 03:00:00+00:00;0.151248;un_kW
2015-05-19 04:00:00+00:00;0.192548;un_kW
2015-05-19 05:00:00+00:00;0.219173;un_kW
2015-05-19 06:00:00+00:00;0.156831;un_kW
2015-05-19 07:00:00+00:00;0.191355;un_kW
2015-05-19 08:00:00+00:00;0.20061;un_kW
2015-05-19 09:00:00+00:00;0.12618;un_kW
2015-05-19 10:00:00+00:00;0.204552;un_kW
2015-05-19 11:00:00+00:00;0.154676;un_kW
2015-05-19 12:00:00+00:00;0.15463;un_kW
2015-05-19 13:00:00+00:00;0.494789;un_kW
2015-05-19 14:00:00+00:00;0.609401;un_kW
2015-05-19 15:00:00+00:00;0.150957;un_kW
2015-05-19 16:00:00+00:00;0.147863;un_kW
2015-05-19 17:00:00+00:00;0.269976;un_kW
2015-05-19 18:00:00+00:00;0.290033;un_kW
2015-05-19 19:00:00+00:00;0.252109;un_kW
2015-05-19 20:00:00+00:00;0.287339;un_kW
2015-05-19 21:00:00+00:00;0.1924;un_kW
2015-05-19 22:00:00+00:00;0.252625;un_kW
2015-05-19 23:00:00+00:00;0.138059;un_kW
2015-05-20 00:00:00+00:00;0.154336;un_kW
2015-05-20 01:00:00+00:00;0.153557;un_kW
2015-05-20 02:00:00+00:00;0.150071;un_kW
2015-05-20 03:00:00+00:00;0.182994;un_kW
2015-05-20 04:00:00+00:00;0.29542;un_kW
2015-05-20 05:00:00+00:00;0.339524;un_kW
2015-05-20 06:00:00+00:00;0.292293;un_kW
2015-05-20 07:00:00+00:00;0.296606;un_kW
2015-05-20 08:00:00+00:00;0.28946;un_kW
2015-05-20 09:00:00+00:00;0.285931;un_kW
2015-05-20 10:00:00+00:00;0.300516;un_kW
2015-05-20 11:00:00+00:00;0.302873;un_kW
2015-05-20 12:00:00+00:00;0.293335;un_kW
2015-05-20 13:00:00+00:00;0.910134;un_kW
2015-05-20 14:00:00+00:00;0.481853;un_kW
2015-05-20 15:00:00+00:00;0.294751;un_kW
2015-05-20 16:00:00+00:00;0.293189;un_kW
2015-05-20 17:00:00+00:00;0.307257;un_kW
2015-05-20 18:00:00+00:00;0.294726;un_kW
2015-05-20 19:00:00+00:00;0.715399;un_kW
2015-05-20 20:00:00+00:00;0.677066;un_kW
2015-05-20 21:00:00+00:00;0.298146;un_kW
2015-05-20 22:00:00+00:00;0.372685;un_kW
2015-05-20 23:00:00+00:00;0.289173;un_kW
2015-05-21 00:00:00+00:00;0.277544;un_kW
2015-05-21 01:00:00+00:00;0.288889;un_kW
2015-05-21 02:00:00+00:00;0.276386;un_kW
2015-05-21 03:00:00+00:00;0.203232;un_kW
2015-05-21 04:00:00+00:00;0.164232;un_kW
2015-05-21 05:00:00+00:00;0.268174;un_kW
2015-05-21 06:00:00+00:00;0.275104;un_kW
2015-05-21 07:00:00+00:00;0.147052;un_kW
2015-05-21 08:00:00+00:00;0.152036;un_kW
2015-05-21 09:00:00+00:00;0.147398;un_kW
2015-05-21 10:00:00+00:00;0.171858;un_kW
2015-05-21 11:00:00+00:00;0.711428;un_kW
2015-05-21 12:00:00+00:00;0.809833;un_kW
2015-05-21 13:00:00+00:00;1.314821;un_kW
2015-05-21 14:00:00+00:00;0.154982;un_kW
2015-05-21 15:00:00+00:00;0.165461;un_kW
2015-05-21 16:00:00+00:00;0.156861;un_kW
2015-05-21 17:00:00+00:00;0.198162;un_kW
2015-05-21 18:00:00+00:00;0.293314;un_kW
2015-05-21 19:00:00+00:00;0.233382;un_kW
2015-05-21 20:00:00+00:00;0.917616;un_kW
2015-05-21 21:00:00+00:00;0.932686;un_kW
2015-05-21 22:00:00+00:00;0.243113;un_kW
2015-05-21 23:00:00+00:00;0.1532;un_kW
2015-05-22 00:00:00+00:00;0.15274;un_kW
2015-05-22 01:00:00+00:00;0.158239;un_kW
2015-05-22 02:00:00+00:00;0.156142;un_kW
2015-05-22 03:00:00+00:00;0.15125;un_kW
2015-05-22 04:00:00+00:00;0.190993;un_kW
2015-05-22 05:00:00+00:00;0.181002;un_kW
2015-05-22 06:00:00+00:00;0.696347;un_kW
2015-05-22 07:00:00+00:00;0.440851;un_kW
2015-05-22 08:00:00+00:00;0.145346;un_kW
2015-05-22 09:00:00+00:00;0.147077;un_kW
2015-05-22 10:00:00+00:00;0.159657;un_kW
2015-05-22 11:00:00+00:00;0.136029;un_kW
2015-05-22 12:00:00+00:00;0.788796;un_kW
2015-05-22 13:00:00+00:00;0.156015;un_kW
2015-05-22 14:00:00+00:00;0.175654;un_kW
2015-05-22 15:00:00+00:00;0.139671;un_kW
2015-05-22 16:00:00+00:00;0.133978;un_kW
2015-05-22 17:00:00+00:00;0.171264;un_kW
2015-05-22 18:00:00+00:00;0.685493;un_kW
2015-05-22 19:00:00+00:00;0.355201;un_kW
2015-05-22 20:00:00+00:00;0.39393;un_kW
2015-05-22 21:00:00+00:00;0.156237;un_kW
2015-05-22 22:00:00+00:00;0.154913;un_kW
2015-05-22 23:00:00+00:00;0.136797;un_kW
2015-05-23 00:00:00+00:00;0.208918;un_kW
2015-05-23 01:00:00+00:00;0.168885;un_kW
2015-05-23 02:00:00+00:00;0.130231;un_kW
2015-05-23 03:00:00+00:00;0.148055;un_kW
2015-05-23 04:00:00+00:00;0.150067;un_kW
2015-05-23 05:00:00+00:00;0.165832;un_kW
