,capacity_optimistic,annex_optimistic,capacity_pessimistic,annex_pessimistic,capacity_max,annex_max,capacity_min,annex_min,capacity_mean,annex_mean
2026,0.10484427986590564,0.008687184913212343,0.10484427986590564,0.008687184913212343,0.13297490551538568,0.019675662366841037,0.10484427986590564,0.008687184913212343,0.10484427986590564,0.008687184913212343
2027,0.11431319870066048,0.00946891883475484,0.11431319870066048,0.00946891883475484,0.15856449466017644,0.025589589144790773,0.11431319870066048,0.00946891883475484,0.11431319870066048,0.00946891883475484
2028,0.1246161779751149,0.01030297927445444,0.1246161779751149,0.01030297927445444,0.19335745677579452,0.03479296211561809,0.1246161779751149,0.01030297927445444,0.1246161779751149,0.01030297927445444
2029,0.1357941210457843,0.011177943070669398,0.1357941210457843,0.011177943070669398,0.24303049725461764,0.04967304047882308,0.1357941210457843,0.011177943070669398,0.1357941210457843,0.011177943070669398
2030,0.16614651197526487,0.03035239092948057,0.16590037459182544,0.030106253546041142,0.34736651853847605,0.10433602128385842,0.16590037459182544,0.030106253546041142,0.16590037459182544,0.030106253546041142
2031,0.20331878073616094,0.03717226876089606,0.2020482788996864,0.03614790430786097,0.5102518567424316,0.1628853382039555,0.2020482788996864,0.03614790430786097,0.2020482788996864,0.03614790430786097
2032,0.2483069558918854,0.04498817515572447,0.24493116316020458,0.04288288426051818,0.7638512358135805,0.2535993790711489,0.24493116316020458,0.04288288426051818,0.24493116316020458,0.04288288426051818
2033,0.30201111812959197,0.053704162237706556,0.29500103986654863,0.050069876706344045,1.1473147275169144,0.3834634917033338,0.29500103986654863,0.050069876706344045,0.29500103986654863,0.050069876706344045
2034,0.36437311825276386,0.062362000123171946,0.3523879464810662,0.05738690661451758,1.7079620925928531,0.5606473650759388,0.3523879464810662,0.05738690661451758,0.3523879464810662,0.05738690661451758
2035,0.4361373440375823,0.07176422578481836,0.41698684797945046,0.06459890149838424,2.5061215961413796,0.7981595035485265,0.41698684797945046,0.06459890149838424,0.41698684797945046,0.06459890149838424
2036,0.5177293862032335,0.0815920421656513,0.48874318250464416,0.0717563345251937,3.6125448756215666,1.1064232794801867,0.48874318250464416,0.0717563345251937,0.48874318250464416,0.0717563345251937
2037,0.6100896855725811,0.09236029936934756,0.5679837763889399,0.07924059388429575,5.113890103677473,1.501345228055906,0.5679837763889399,0.07924059388429575,0.5679837763889399,0.07924059388429575
2038,0.7149327672045929,0.10484308163201171,0.6555829686616286,0.0875991922726886,7.120139240248385,2.0062491365709123,0.6555829686616286,0.0875991922726886,0.6562901632974361,0.08830638690849608
2039,0.8347967100466747,0.11986394284208178,0.7529199942467644,0.09733702558513584,9.769097080776245,2.64895784052786,0.7529199942467644,0.09733702558513584,0.7554421862882696,0.09915202299083363
2040,0.9735719269936473,0.13877521694697262,0.8617452021105878,0.10882520786382346,13.22338879930908,3.454291718532835,0.8617452021105878,0.10882520786382346,0.8679014412383794,0.1124592549501098
2041,1.1354403041479189,0.16186837715427177,0.9840706329295156,0.12232543081892773,17.656441922694054,4.43305312338497,0.9840706329295156,0.12232543081892773,0.9963252604549566,0.12842381921657714
2042,1.3255387521235324,0.19009844797561334,1.1221226016286534,0.1380519686991378,23.221672356604028,5.565230433909981,1.1221226016286534,0.1380519686991378,1.1438267766646366,0.14750151620967997
2043,1.55039773113994,0.22485897901640756,1.2783444347204478,0.15622183309179427,30.005458746838023,6.78378639023399,1.2783444347204478,0.15622183309179427,1.3140114465667079,0.17018466990207126
2044,1.819101879048114,0.268704147908174,1.4554278840869237,0.17708344936647624,37.96624561360862,7.960786866770598,1.4554278840869237,0.17708344936647624,1.511092344682335,0.19708089811562735
2045,2.1416070058177965,0.3225051267696826,1.6563582383986957,0.20093035431177175,46.8811849613849,8.91493934777629,1.6563582383986957,0.20093035431177175,1.7400047441339856,0.22891239945165043
2046,2.530118440602798,0.38851143478500133,1.88446567155582,0.22810743315712428,56.33848344756869,9.457298486183785,1.88446567155582,0.22810743315712428,2.0065397904657436,0.266535046331758
2047,2.9993327964638548,0.46921435586105664,2.14348000425378,0.2590143326979596,65.79305961923512,9.454576171666435,2.14348000425378,0.2590143326979596,2.3174369091602602,0.3108971186945164
2048,3.5667975280487085,0.567464731584854,2.44007231598693,0.2965923117331508,74.72335013359317,8.930290514358033,2.437588249528336,0.2941082452745565,2.6804629272538234,0.3630260180935633
2049,4.231195448129416,0.6643979200807071,2.7793074846056083,0.3392351686186781,82.81956988725331,8.096219753660154,2.771495127595049,0.33390687806671293,3.104214938003215,0.4237520107493917
2050,5.033464032146909,0.8022685840174931,3.1658935300669393,0.38658604546133135,90.05866988389921,7.239099996645912,3.150486888568361,0.37899176097331233,3.5992728978245996,0.4950579598213848
