,capacity_optimistic,annex_optimistic,capacity_pessimistic,annex_pessimistic,capacity_max,annex_max,capacity_min,annex_min,capacity_mean,annex_mean
2019,0.018430224051024315,0.007107447827971987,0.018430224051024315,0.007107447827971987,0.018430224051024315,0.007107447827971987,0.018430224051024315,0.007107447827971987,0.018430224051024315,0.007107447827971987
2020,0.019124177981979226,0.000693953930954911,0.019124177981979226,0.000693953930954911,0.019124177981979226,0.000693953930954911,0.019124177981979226,0.000693953930954911,0.019124177981979226,0.000693953930954911
2021,0.019844133765829153,0.0007199557838499272,0.019844133765829153,0.0007199557838499272,0.019844133765829153,0.0007199557838499272,0.019844133765829153,0.0007199557838499272,0.019844133765829153,0.0007199557838499272
2022,0.02143741582299017,0.001593282057161017,0.02143741582299017,0.001593282057161017,0.02143741582299017,0.001593282057161017,0.02143741582299017,0.001593282057161017,0.02143741582299017,0.001593282057161017
2023,0.023157825015571513,0.0017204091925813424,0.023157825015571513,0.0017204091925813424,0.023157825015571513,0.0017204091925813424,0.023157825015571513,0.0017204091925813424,0.023157825015571513,0.0017204091925813424
2024,0.02501493965608129,0.0018571146405097771,0.02501493965608129,0.0018571146405097771,0.02501493965608129,0.0018571146405097771,0.02501493965608129,0.0018571146405097771,0.02501493965608129,0.0018571146405097771
2025,0.027018641551601243,0.0020037018955199534,0.027018641551601243,0.0020037018955199534,0.027018641551601243,0.0020037018955199534,0.027018641551601243,0.0020037018955199534,0.027018641551601243,0.0020037018955199534
2026,0.029178802448040365,0.002160160896439122,0.029178802448040365,0.002160160896439122,0.029178802448040365,0.002160160896439122,0.029178802448040365,0.002160160896439122,0.029178802448040365,0.002160160896439122
2027,0.03150471429575248,0.0023259118477121157,0.03150471429575248,0.0023259118477121157,0.03150471429575248,0.0023259118477121157,0.03150471429575248,0.0023259118477121157,0.03150471429575248,0.0023259118477121157
2028,0.034004111184483404,0.002499396888730923,0.034004111184483404,0.002499396888730923,0.034004111184483404,0.002499396888730923,0.034004111184483404,0.002499396888730923,0.034004111184483404,0.002499396888730923
2029,0.036681589502188326,0.002677478317704922,0.036681589502188326,0.002677478317704922,0.036681589502188326,0.002677478317704922,0.036681589502188326,0.002677478317704922,0.036681589502188326,0.002677478317704922
2030,0.04417511170633685,0.007493522204148527,0.04417511170633685,0.007493522204148527,0.04417511170633685,0.007493522204148527,0.04417511170633685,0.007493522204148527,0.04417511170633685,0.007493522204148527
2031,0.05303915916057604,0.008864047454239188,0.05303915916057604,0.008864047454239188,0.05303915916057604,0.008864047454239188,0.05303915916057604,0.008864047454239188,0.05303915916057604,0.008864047454239188
2032,0.0634057864351348,0.010366627274558754,0.0634057864351348,0.010366627274558754,0.0634057864351348,0.010366627274558754,0.0634057864351348,0.010366627274558754,0.0634057864351348,0.010366627274558754
2033,0.07535362843219269,0.011947841997057895,0.07535362843219269,0.011947841997057895,0.07535362843219269,0.011947841997057895,0.07535362843219269,0.011947841997057895,0.07535362843219269,0.011947841997057895
2034,0.08889656690372005,0.013542938471527363,0.08889656690372005,0.013542938471527363,0.08889656690372005,0.013542938471527363,0.08889656690372005,0.013542938471527363,0.08889656690372005,0.013542938471527363
2035,0.10400593468815526,0.01510936778443521,0.10400593468815526,0.01510936778443521,0.10400593468815526,0.01510936778443521,0.10400593468815526,0.01510936778443521,0.10400593468815526,0.01510936778443521
2036,0.12066836936605715,0.01666243467790189,0.12066836936605715,0.01666243467790189,0.12066836936605715,0.01666243467790189,0.12066836936605715,0.01666243467790189,0.12066836936605715,0.01666243467790189
2037,0.1389492031053093,0.018280833739252156,0.1389492031053093,0.018280833739252156,0.1389492031053093,0.018280833739252156,0.1389492031053093,0.018280833739252156,0.1389492031053093,0.018280833739252156
2038,0.15902372251627847,0.02007451941096916,0.15902372251627847,0.02007451941096916,0.15902372251627847,0.02007451941096916,0.15902372251627847,0.02007451941096916,0.15902372251627847,0.02007451941096916
2039,0.18116875275510436,0.022145030238825886,0.18116875275510436,0.022145030238825886,0.18116875275510436,0.022145030238825886,0.18116875275510436,0.022145030238825886,0.18116875275510436,0.022145030238825886
2040,0.2057359071140902,0.02456715435898585,0.2057359071140902,0.02456715435898585,0.2057359071140902,0.02456715435898585,0.2057359071140902,0.02456715435898585,0.2057359071140902,0.02456715435898585
2041,0.23312843030811578,0.027392523194025575,0.23312843030811578,0.027392523194025575,0.23312843030811578,0.027392523194025575,0.23312843030811578,0.027392523194025575,0.23312843030811578,0.027392523194025575
2042,0.26378974317609516,0.03066131286797938,0.26378974317609516,0.03066131286797938,0.26378974317609516,0.03066131286797938,0.26378974317609516,0.03066131286797938,0.26378974317609516,0.03066131286797938
2043,0.2982020761780996,0.034412333002004414,0.2982020761780996,0.034412333002004414,0.2982020761780996,0.034412333002004414,0.2982020761780996,0.034412333002004414,0.2982020761780996,0.034412333002004414
2044,0.3368911372564098,0.038689061078310216,0.3368911372564098,0.038689061078310216,0.3368911372564098,0.038689061078310216,0.3368911372564098,0.038689061078310216,0.3368911372564098,0.038689061078310216
2045,0.38043371869130277,0.04354258143489298,0.38043371869130277,0.04354258143489298,0.38043371869130277,0.04354258143489298,0.38043371869130277,0.04354258143489298,0.38043371869130277,0.04354258143489298
2046,0.42946657398187754,0.04903285529057477,0.42946657398187754,0.04903285529057477,0.42946657398187754,0.04903285529057477,0.42946657398187754,0.04903285529057477,0.42946657398187754,0.04903285529057477
2047,0.48469586044367213,0.05522928646179459,0.48469586044367213,0.05522928646179459,0.48469586044367213,0.05522928646179459,0.48469586044367213,0.05522928646179459,0.48469586044367213,0.05522928646179459
2048,0.5469069365246616,0.06221107608098947,0.5469069365246616,0.06221107608098947,0.5469069365246616,0.06221107608098947,0.5469069365246616,0.06221107608098947,0.5469069365246616,0.06221107608098947
2049,0.6169745070538838,0.07006757052922219,0.6169745070538838,0.07006757052922219,0.6169745070538838,0.07006757052922219,0.6169745070538838,0.07006757052922219,0.6169745070538838,0.07006757052922219
2050,0.6958731680058812,0.07889866095199738,0.6958731680058812,0.07889866095199738,0.6958731680058812,0.07889866095199738,0.6958731680058812,0.07889866095199738,0.6958731680058812,0.07889866095199738
