,capacity_optimistic,annex_optimistic,capacity_pessimistic,annex_pessimistic,capacity_max,annex_max,capacity_min,annex_min,capacity_mean,annex_mean
2024,0.03321661129053767,0.002706515456131608,0.03321661129053767,0.002706515456131608,0.04308294447037034,0.007492399521995069,0.03321661129053767,0.002706515456131608,0.03321661129053767,0.002706515456131608
2025,0.036160378054279414,0.002943766763741744,0.036160378054279414,0.002943766763741744,0.05330252625013077,0.010219581779760435,0.036160378054279414,0.002943766763741744,0.036160378054279414,0.002943766763741744
2026,0.03935994514817797,0.003199567093898556,0.03935994514817797,0.003199567093898556,0.06749057079765802,0.01418804454752725,0.03935994514817797,0.003199567093898556,0.03935994514817797,0.003199567093898556
2027,0.042833516469444506,0.003473571321266536,0.042833516469444506,0.003473571321266536,0.08708481242896049,0.019594241631302467,0.042833516469444506,0.003473571321266536,0.042833516469444506,0.003473571321266536
2028,0.046597420862310356,0.0037639043928658494,0.046597420862310356,0.0037639043928658494,0.11533869966298999,0.028253887234029496,0.046597420862310356,0.0037639043928658494,0.046597420862310356,0.0037639043928658494
2029,0.05066347137242138,0.0040660505101110245,0.05066347137242138,0.0040660505101110245,0.1578998475812547,0.04256114791826471,0.05066347137242138,0.0040660505101110245,0.05066347137242138,0.0040660505101110245
2030,0.06269885281008139,0.01203538143766001,0.062452715426641964,0.011789244054220584,0.24391885937329255,0.08601901179203786,0.062452715426641964,0.011789244054220584,0.062452715426641964,0.011789244054220584
2031,0.07799931994569032,0.015300467135608925,0.0767288181092158,0.01427610268257383,0.3847308633268375,0.14081200395354493,0.0767288181092158,0.01427610268257383,0.0767288181092158,0.01427610268257383
2032,0.09717727015329425,0.019177950207603933,0.09380147742161343,0.01707265931239764,0.6106418674485183,0.22591100412168086,0.09380147742161343,0.01707265931239764,0.09380147742161343,0.01707265931239764
2033,0.1208905661114817,0.023713295958187455,0.11388048784843838,0.020079010426824945,0.9596347428717498,0.34899287542323143,0.11388048784843838,0.020079010426824945,0.11388048784843838,0.020079010426824945
2034,0.1490210657523623,0.028130499640880588,0.1370358939806646,0.02315540613222622,1.4786739896464125,0.5190392467746627,0.1370358939806646,0.02315540613222622,0.1370358939806646,0.02315540613222622
2035,0.18238150293499822,0.03336043718263593,0.1632310068768664,0.0261951128962018,2.226354068593661,0.7476800789472486,0.1632310068768664,0.0261951128962018,0.1632310068768664,0.0261951128962018
2036,0.22143224302609185,0.03905074009109363,0.19244603932750243,0.02921503245063603,3.271768547615009,1.045414479021348,0.19244603932750243,0.02921503245063603,0.19244603932750243,0.02921503245063603
2037,0.26693114756874187,0.045498904542650015,0.22482523838510063,0.0323791990575982,4.699195504696698,1.427426957081689,0.22482523838510063,0.0323791990575982,0.22482523838510063,0.0323791990575982
2038,0.3201013688862523,0.053170221317510424,0.26075157034328794,0.03592633195818731,6.614928697923352,1.9157331932266537,0.26075157034328794,0.03592633195818731,0.2614587649790954,0.0366335265939948
2039,0.38270509147695264,0.06260372259070035,0.30082837567704235,0.040076805333754406,9.151320529190789,2.536391831267437,0.30082837567704235,0.040076805333754406,0.3033505677185476,0.0418918027394522
2040,0.4576479916956192,0.07494290021866656,0.34582126681255976,0.04499289113551741,12.463193704454408,3.311873175263619,0.34582126681255976,0.04499289113551741,0.3519775059403514,0.04862693822180375
2041,0.5479814649202451,0.09033347322462593,0.39661179370184163,0.05079052688928187,16.71255265697397,4.249358952519561,0.39661179370184163,0.05079052688928187,0.4088664212272827,0.056888915286931296
2042,0.6575949473963814,0.10961348247613623,0.4541787969015023,0.05756700319966068,22.03736243414852,5.324809777174551,0.4541787969015023,0.05756700319966068,0.4758829719374855,0.06701655071020285
2043,0.7912865976049838,0.1336916502086024,0.5196016155719098,0.06542281867040745,28.50169959741842,6.464337163269899,0.5196016155719098,0.06542281867040745,0.55526862741817,0.07938565548068444
2044,0.9550712755769343,0.1637846779719505,0.5940755936088035,0.0744739780368937,36.03206681719959,7.530367219781173,0.5940755936088035,0.0744739780368937,0.6497400542042148,0.09447142678604481
2045,1.1564234518149692,0.20135217623803492,0.6789334682563752,0.08485787464757177,44.36022040919424,8.32815359199465,0.6789334682563752,0.08485787464757177,0.7625799739916652,0.11283991978745045
2046,1.404635592033545,0.24821214021857574,0.7756695703121133,0.09673610205573802,53.0105228465746,8.650302437380361,0.7756695703121133,0.09673610205573802,0.897743689222037,0.13516371523037174
2047,1.7110999364142159,0.30646434438067094,0.8859657531173085,0.11029618280519526,61.37023526957855,8.359712423003948,0.8859657531173085,0.11029618280519526,1.059922658023789,0.1621789688017521
2048,2.08965460541374,0.37855466899952406,1.014202945301759,0.1282371921844504,68.84253760691075,7.472302337332202,1.0117188788431646,0.12575312572585606,1.254593556568652,0.19467089854486286
2049,2.556524447587283,0.4668698421735429,1.1628823709399212,0.14867942563816228,75.01637367087875,6.173836063967997,1.1550700139293617,0.14335113508619712,1.4877898243375278,0.23319626776887592
2050,3.1352810256394177,0.5787565780521349,1.3338421755472094,0.1709598046072882,79.75729206099903,4.740918390120285,1.318435534048631,0.1633655201192692,1.7672215433048695,0.27943171896734165
