Datetime;load_kW;units
2015-01-09 23:00:00+00:00;0.230442;un_kW
2015-01-10 00:00:00+00:00;0.230752;un_kW
2015-01-10 01:00:00+00:00;0.232529;un_kW
2015-01-10 02:00:00+00:00;0.230827;un_kW
2015-01-10 03:00:00+00:00;0.233808;un_kW
2015-01-10 04:00:00+00:00;0.302334;un_kW
2015-01-10 05:00:00+00:00;0.398308;un_kW
2015-01-10 06:00:00+00:00;0.487049;un_kW
2015-01-10 07:00:00+00:00;0.954772;un_kW
2015-01-10 08:00:00+00:00;0.432683;un_kW
2015-01-10 09:00:00+00:00;0.43677;un_kW
2015-01-10 10:00:00+00:00;1.079731;un_kW
2015-01-10 11:00:00+00:00;0.314371;un_kW
2015-01-10 12:00:00+00:00;0.731909;un_kW
2015-01-12 23:00:00+00:00;0.290024;un_kW
2015-01-13 00:00:00+00:00;0.390768;un_kW
2015-01-13 01:00:00+00:00;0.281247;un_kW
2015-01-13 02:00:00+00:00;0.22178;un_kW
2015-01-13 03:00:00+00:00;0.204539;un_kW
2015-01-13 04:00:00+00:00;0.221786;un_kW
2015-01-13 05:00:00+00:00;0.244331;un_kW
2015-01-13 06:00:00+00:00;0.407943;un_kW
2015-01-13 07:00:00+00:00;0.453595;un_kW
2015-01-13 08:00:00+00:00;0.225428;un_kW
2015-01-13 09:00:00+00:00;0.469246;un_kW
2015-01-13 10:00:00+00:00;0.415102;un_kW
2015-01-13 11:00:00+00:00;0.667547;un_kW
2015-01-13 12:00:00+00:00;0.255641;un_kW
2015-01-13 13:00:00+00:00;0.507253;un_kW
2015-01-13 14:00:00+00:00;1.019593;un_kW
2015-01-13 15:00:00+00:00;0.510596;un_kW
2015-01-13 16:00:00+00:00;0.236605;un_kW
2015-01-13 17:00:00+00:00;0.524433;un_kW
2015-01-13 18:00:00+00:00;0.70732;un_kW
2015-01-13 19:00:00+00:00;1.087287;un_kW
2015-01-13 20:00:00+00:00;0.996285;un_kW
2015-01-13 21:00:00+00:00;1.211003;un_kW
2015-01-13 22:00:00+00:00;0.558163;un_kW
2015-01-13 23:00:00+00:00;0.476633;un_kW
2015-01-14 00:00:00+00:00;0.482175;un_kW
2015-01-14 01:00:00+00:00;0.541659;un_kW
2015-01-14 02:00:00+00:00;0.317116;un_kW
2015-01-14 03:00:00+00:00;0.232595;un_kW
2015-01-14 04:00:00+00:00;0.231911;un_kW
2015-01-14 05:00:00+00:00;0.30568;un_kW
2015-01-14 06:00:00+00:00;0.540602;un_kW
2015-01-14 07:00:00+00:00;0.45404;un_kW
2015-01-14 08:00:00+00:00;0.358451;un_kW
2015-01-14 09:00:00+00:00;0.685403;un_kW
2015-01-14 10:00:00+00:00;1.854125;un_kW
2015-01-14 11:00:00+00:00;1.878967;un_kW
2015-01-14 12:00:00+00:00;0.361867;un_kW
2015-01-14 13:00:00+00:00;1.153174;un_kW
2015-01-14 14:00:00+00:00;0.89844;un_kW
2015-01-14 15:00:00+00:00;1.72309;un_kW
2015-01-14 16:00:00+00:00;0.540925;un_kW
2015-01-14 17:00:00+00:00;0.478715;un_kW
2015-01-14 18:00:00+00:00;0.367592;un_kW
2015-01-14 19:00:00+00:00;0.353039;un_kW
2015-01-14 20:00:00+00:00;0.481561;un_kW
2015-01-14 21:00:00+00:00;0.6061;un_kW
2015-01-14 22:00:00+00:00;0.427182;un_kW
2015-01-14 23:00:00+00:00;0.299502;un_kW
2015-01-15 00:00:00+00:00;0.233667;un_kW
2015-01-15 01:00:00+00:00;0.234262;un_kW
2015-01-15 02:00:00+00:00;0.233613;un_kW
2015-01-15 03:00:00+00:00;0.232972;un_kW
2015-01-15 04:00:00+00:00;0.229886;un_kW
2015-01-15 05:00:00+00:00;0.233396;un_kW
2015-01-15 06:00:00+00:00;0.553721;un_kW
2015-01-15 07:00:00+00:00;0.376737;un_kW
2015-01-15 08:00:00+00:00;1.157232;un_kW
2015-01-20 05:00:00+00:00;0.272652;un_kW
2015-01-20 06:00:00+00:00;1.090199;un_kW
2015-01-20 07:00:00+00:00;0.333067;un_kW
2015-01-20 08:00:00+00:00;0.476896;un_kW
2015-01-20 09:00:00+00:00;0.365782;un_kW
2015-01-20 10:00:00+00:00;0.764671;un_kW
2015-01-20 11:00:00+00:00;0.593943;un_kW
2015-01-20 12:00:00+00:00;0.393986;un_kW
2015-01-20 13:00:00+00:00;1.257779;un_kW
2015-01-20 14:00:00+00:00;1.481342;un_kW
2015-01-20 15:00:00+00:00;0.332602;un_kW
2015-01-20 16:00:00+00:00;0.488002;un_kW
2015-01-20 17:00:00+00:00;0.501922;un_kW
2015-01-20 18:00:00+00:00;0.424328;un_kW
2015-01-20 19:00:00+00:00;0.347748;un_kW
2015-01-20 20:00:00+00:00;0.722627;un_kW
2015-01-20 21:00:00+00:00;1.083344;un_kW
2015-01-20 22:00:00+00:00;0.533464;un_kW
2015-01-20 23:00:00+00:00;0.226486;un_kW
2015-01-21 00:00:00+00:00;0.210061;un_kW
2015-01-21 01:00:00+00:00;0.223404;un_kW
2015-01-21 02:00:00+00:00;0.225402;un_kW
2015-01-21 03:00:00+00:00;0.225365;un_kW
2015-01-21 04:00:00+00:00;0.226218;un_kW
2015-01-21 05:00:00+00:00;0.224475;un_kW
2015-01-21 06:00:00+00:00;0.302956;un_kW
2015-01-21 07:00:00+00:00;0.274198;un_kW
2015-01-21 08:00:00+00:00;0.638076;un_kW
2015-01-21 09:00:00+00:00;0.293536;un_kW
2015-01-21 10:00:00+00:00;0.228714;un_kW
2015-01-21 11:00:00+00:00;0.92875;un_kW
2015-01-21 12:00:00+00:00;2.871211;un_kW
2015-01-21 13:00:00+00:00;0.776331;un_kW
2015-01-21 14:00:00+00:00;1.369315;un_kW
2015-01-21 15:00:00+00:00;0.836898;un_kW
2015-01-21 16:00:00+00:00;0.980513;un_kW
2015-01-21 17:00:00+00:00;0.696243;un_kW
2015-01-21 18:00:00+00:00;0.594855;un_kW
2015-01-21 19:00:00+00:00;0.675968;un_kW
2015-01-21 20:00:00+00:00;1.335129;un_kW
2015-01-21 21:00:00+00:00;0.767142;un_kW
2015-01-21 22:00:00+00:00;0.724726;un_kW
2015-01-21 23:00:00+00:00;0.65246;un_kW
2015-01-22 00:00:00+00:00;0.589111;un_kW
2015-01-22 01:00:00+00:00;0.549685;un_kW
2015-01-22 02:00:00+00:00;0.44819;un_kW
2015-01-22 03:00:00+00:00;0.233227;un_kW
2015-01-22 04:00:00+00:00;0.217161;un_kW
2015-01-22 05:00:00+00:00;0.208517;un_kW
2015-01-22 06:00:00+00:00;0.351651;un_kW
2015-01-22 07:00:00+00:00;0.353884;un_kW
2015-01-22 08:00:00+00:00;0.333347;un_kW
2015-01-22 09:00:00+00:00;0.230838;un_kW
2015-01-22 10:00:00+00:00;0.244462;un_kW
2015-01-22 11:00:00+00:00;0.992545;un_kW
2015-01-22 12:00:00+00:00;0.815388;un_kW
2015-01-22 13:00:00+00:00;2.401039;un_kW
2015-01-22 14:00:00+00:00;0.428882;un_kW
2015-01-25 01:00:00+00:00;0.207798;un_kW
2015-01-25 02:00:00+00:00;0.220322;un_kW
2015-01-25 03:00:00+00:00;0.236562;un_kW
2015-01-25 04:00:00+00:00;0.233975;un_kW
2015-01-25 05:00:00+00:00;0.252529;un_kW
2015-01-25 06:00:00+00:00;0.244619;un_kW
2015-01-25 07:00:00+00:00;0.233956;un_kW
2015-01-25 08:00:00+00:00;0.233044;un_kW
2015-01-25 09:00:00+00:00;0.269759;un_kW
2015-01-25 10:00:00+00:00;0.477244;un_kW
2015-01-25 11:00:00+00:00;0.4889;un_kW
2015-01-25 12:00:00+00:00;0.501112;un_kW
2015-01-25 13:00:00+00:00;0.342538;un_kW
2015-01-25 14:00:00+00:00;0.321801;un_kW
2015-01-25 15:00:00+00:00;0.322068;un_kW
2015-01-25 16:00:00+00:00;0.666002;un_kW
2015-01-25 17:00:00+00:00;0.341994;un_kW
2015-01-25 18:00:00+00:00;1.260008;un_kW
2015-01-25 19:00:00+00:00;1.272893;un_kW
2015-01-25 20:00:00+00:00;1.995093;un_kW
2015-01-25 21:00:00+00:00;1.785749;un_kW
2015-01-25 22:00:00+00:00;0.670024;un_kW
2015-01-25 23:00:00+00:00;0.378592;un_kW
2015-01-26 00:00:00+00:00;0.302141;un_kW
2015-01-26 01:00:00+00:00;0.286321;un_kW
2015-01-26 02:00:00+00:00;0.231449;un_kW
2015-01-26 03:00:00+00:00;0.231867;un_kW
2015-01-26 04:00:00+00:00;0.232157;un_kW
2015-01-26 05:00:00+00:00;0.253609;un_kW
2015-01-26 06:00:00+00:00;0.354274;un_kW
2015-01-26 07:00:00+00:00;0.593564;un_kW
2015-01-26 08:00:00+00:00;0.376166;un_kW
2015-01-26 09:00:00+00:00;0.335068;un_kW
2015-01-26 10:00:00+00:00;0.29078;un_kW
2015-01-26 11:00:00+00:00;0.226039;un_kW
2015-01-26 12:00:00+00:00;0.229343;un_kW
2015-01-26 13:00:00+00:00;0.230328;un_kW
2015-01-26 14:00:00+00:00;0.229263;un_kW
2015-01-26 15:00:00+00:00;0.356713;un_kW
2015-01-26 16:00:00+00:00;0.452871;un_kW
2015-01-26 17:00:00+00:00;0.466379;un_kW
2015-01-26 18:00:00+00:00;0.346145;un_kW
2015-01-26 19:00:00+00:00;0.92764;un_kW
2015-01-26 20:00:00+00:00;0.887986;un_kW
2015-01-26 21:00:00+00:00;0.529279;un_kW
2015-01-26 22:00:00+00:00;0.366613;un_kW
2015-01-26 23:00:00+00:00;0.381634;un_kW
2015-01-27 00:00:00+00:00;0.237783;un_kW
2015-01-27 01:00:00+00:00;0.228816;un_kW
2015-01-27 02:00:00+00:00;0.21069;un_kW
2015-01-27 03:00:00+00:00;0.221361;un_kW
2015-01-27 04:00:00+00:00;0.223667;un_kW
2015-01-27 05:00:00+00:00;0.260398;un_kW
2015-01-27 06:00:00+00:00;0.234715;un_kW
2015-01-27 07:00:00+00:00;1.177637;un_kW
2015-01-27 08:00:00+00:00;0.412514;un_kW
2015-01-27 09:00:00+00:00;0.402399;un_kW
2015-01-27 10:00:00+00:00;0.524006;un_kW
2015-01-29 21:00:00+00:00;0.384148;un_kW
2015-01-29 22:00:00+00:00;0.397428;un_kW
2015-01-29 23:00:00+00:00;0.380307;un_kW
2015-01-30 00:00:00+00:00;0.366883;un_kW
2015-01-30 01:00:00+00:00;0.231849;un_kW
2015-01-30 02:00:00+00:00;0.230671;un_kW
2015-01-30 03:00:00+00:00;0.231583;un_kW
2015-01-30 04:00:00+00:00;1.033169;un_kW
2015-01-30 05:00:00+00:00;0.231879;un_kW
2015-01-30 06:00:00+00:00;0.329025;un_kW
2015-01-30 07:00:00+00:00;0.289323;un_kW
2015-01-30 08:00:00+00:00;0.233034;un_kW
2015-01-30 09:00:00+00:00;0.805553;un_kW
2015-01-30 10:00:00+00:00;1.951521;un_kW
2015-01-30 11:00:00+00:00;1.470769;un_kW
2015-01-30 12:00:00+00:00;0.608396;un_kW
2015-01-30 13:00:00+00:00;0.240096;un_kW
2015-01-30 14:00:00+00:00;0.891427;un_kW
2015-01-30 15:00:00+00:00;0.36785;un_kW
2015-01-30 16:00:00+00:00;0.520244;un_kW
2015-01-30 17:00:00+00:00;0.765387;un_kW
2015-01-30 18:00:00+00:00;1.671266;un_kW
2015-01-30 19:00:00+00:00;0.885475;un_kW
2015-01-30 20:00:00+00:00;0.70411;un_kW
2015-01-30 21:00:00+00:00;0.46166;un_kW
2015-01-30 22:00:00+00:00;0.822891;un_kW
2015-01-30 23:00:00+00:00;0.702409;un_kW
2015-01-31 00:00:00+00:00;0.621305;un_kW
2015-01-31 01:00:00+00:00;0.399011;un_kW
2015-01-31 02:00:00+00:00;0.325065;un_kW
2015-01-31 03:00:00+00:00;0.233181;un_kW
2015-01-31 04:00:00+00:00;0.234625;un_kW
2015-01-31 05:00:00+00:00;0.236688;un_kW
2015-01-31 06:00:00+00:00;0.378555;un_kW
2015-01-31 07:00:00+00:00;0.367802;un_kW
2015-01-31 08:00:00+00:00;0.814499;un_kW
2015-01-31 09:00:00+00:00;2.669676;un_kW
2015-01-31 10:00:00+00:00;0.280492;un_kW
2015-01-31 11:00:00+00:00;0.711559;un_kW
2015-01-31 12:00:00+00:00;2.737848;un_kW
2015-01-31 13:00:00+00:00;0.292671;un_kW
2015-01-31 14:00:00+00:00;0.218452;un_kW
2015-01-31 15:00:00+00:00;0.601343;un_kW
2015-01-31 16:00:00+00:00;0.326263;un_kW
2015-01-31 17:00:00+00:00;0.966111;un_kW
2015-01-31 18:00:00+00:00;2.810661;un_kW
2015-01-31 19:00:00+00:00;0.58022;un_kW
2015-01-31 20:00:00+00:00;0.509292;un_kW
2015-01-31 21:00:00+00:00;0.36974;un_kW
2015-01-31 22:00:00+00:00;0.297338;un_kW
2015-01-31 23:00:00+00:00;0.261695;un_kW
2015-02-01 00:00:00+00:00;0.300656;un_kW
2015-02-01 01:00:00+00:00;0.239109;un_kW
2015-02-01 02:00:00+00:00;0.229112;un_kW
2015-02-01 03:00:00+00:00;0.231904;un_kW
2015-02-01 04:00:00+00:00;0.239116;un_kW
